Diffuse_solar_radiation,Date (GMT+1)
223.0,2015-04-01T15:00:00
164.0,2015-04-01T16:00:00
113.0,2015-04-01T17:00:00
55.0,2015-04-01T18:00:00
17.0,2015-04-01T19:00:00
0.0,2015-04-01T20:00:00
0.0,2015-04-01T21:00:00
0.0,2015-04-01T22:00:00
0.0,2015-04-01T23:00:00
0.0,2015-04-02T00:00:00
0.0,2015-04-01T01:00:00
0.0,2015-04-01T02:00:00
0.0,2015-04-01T03:00:00
0.0,2015-04-01T04:00:00
2.0,2015-04-01T05:00:00
31.0,2015-04-01T06:00:00
116.0,2015-04-01T07:00:00
214.0,2015-04-01T08:00:00
292.0,2015-04-01T09:00:00
339.0,2015-04-01T10:00:00
433.0,2015-04-01T11:00:00
455.0,2015-04-01T12:00:00
521.0,2015-04-01T13:00:00
480.0,2015-04-01T14:00:00
404.0,2015-04-01T15:00:00
310.0,2015-04-01T16:00:00
213.0,2015-04-01T17:00:00
114.0,2015-04-01T18:00:00
32.0,2015-04-01T19:00:00
1.0,2015-04-01T20:00:00
0.0,2015-04-01T21:00:00
0.0,2015-04-01T22:00:00
0.0,2015-04-01T23:00:00
0.0,2015-04-02T00:00:00
0.0,2015-04-01T01:00:00
0.0,2015-04-01T02:00:00
0.0,2015-04-01T03:00:00
0.0,2015-04-01T04:00:00
4.0,2015-04-01T05:00:00
38.0,2015-04-01T06:00:00
119.0,2015-04-01T07:00:00
221.0,2015-04-01T08:00:00
313.0,2015-04-01T09:00:00
434.0,2015-04-01T10:00:00
471.0,2015-04-01T11:00:00
520.0,2015-04-01T12:00:00
520.0,2015-04-01T13:00:00
491.0,2015-04-01T14:00:00
384.0,2015-04-01T15:00:00
297.0,2015-04-01T16:00:00
202.0,2015-04-01T17:00:00
100.0,2015-04-01T18:00:00
32.0,2015-04-01T19:00:00
2.0,2015-04-01T20:00:00
0.0,2015-04-01T21:00:00
0.0,2015-04-01T22:00:00
0.0,2015-04-01T23:00:00
0.0,2015-04-02T00:00:00
0.0,2015-04-01T01:00:00
0.0,2015-04-01T02:00:00
0.0,2015-04-01T03:00:00
0.0,2015-04-01T04:00:00
2.0,2015-04-01T05:00:00
35.0,2015-04-01T06:00:00
106.0,2015-04-01T07:00:00
182.0,2015-04-01T08:00:00
249.0,2015-04-01T09:00:00
337.0,2015-04-01T10:00:00
400.0,2015-04-01T11:00:00
388.0,2015-04-01T12:00:00
388.0,2015-04-01T13:00:00
387.0,2015-04-01T14:00:00
330.0,2015-04-01T15:00:00
291.0,2015-04-01T16:00:00
231.0,2015-04-01T17:00:00
140.0,2015-04-01T18:00:00
56.0,2015-04-01T19:00:00
4.0,2015-04-01T20:00:00
0.0,2015-04-01T21:00:00
0.0,2015-04-01T22:00:00
0.0,2015-04-01T23:00:00
0.0,2015-04-02T00:00:00
0.0,2015-04-01T01:00:00
0.0,2015-04-01T02:00:00
0.0,2015-04-01T03:00:00
0.0,2015-04-01T04:00:00
8.0,2015-04-01T05:00:00
81.0,2015-04-01T06:00:00
230.0,2015-04-01T07:00:00
390.0,2015-04-01T08:00:00
528.0,2015-04-01T09:00:00
653.0,2015-04-01T10:00:00
716.0,2015-04-01T11:00:00
741.0,2015-04-01T12:00:00
722.0,2015-04-01T13:00:00
664.0,2015-04-01T14:00:00
564.0,2015-04-01T15:00:00
440.0,2015-04-01T16:00:00
289.0,2015-04-01T17:00:00
142.0,2015-04-01T18:00:00
47.0,2015-04-01T19:00:00
2.0,2015-04-01T20:00:00
0.0,2015-04-01T21:00:00
0.0,2015-04-01T22:00:00
0.0,2015-04-01T23:00:00
0.0,2015-04-02T00:00:00
0.0,2015-04-01T01:00:00
0.0,2015-04-01T02:00:00
0.0,2015-04-01T03:00:00
0.0,2015-04-01T04:00:00
5.0,2015-04-01T05:00:00
47.0,2015-04-01T06:00:00
141.0,2015-04-01T07:00:00
259.0,2015-04-01T08:00:00
356.0,2015-04-01T09:00:00
432.0,2015-04-01T10:00:00
492.0,2015-04-01T11:00:00
523.0,2015-04-01T12:00:00
526.0,2015-04-01T13:00:00
457.0,2015-04-01T14:00:00
413.0,2015-04-01T15:00:00
336.0,2015-04-01T16:00:00
230.0,2015-04-01T17:00:00
114.0,2015-04-01T18:00:00
41.0,2015-04-01T19:00:00
2.0,2015-04-01T20:00:00
0.0,2015-04-01T21:00:00
0.0,2015-04-01T22:00:00
0.0,2015-04-01T23:00:00
0.0,2015-04-02T00:00:00
0.0,2015-05-01T01:00:00
0.0,2015-05-01T02:00:00
0.0,2015-05-01T03:00:00
0.0,2015-05-01T04:00:00
3.0,2015-05-01T05:00:00
36.0,2015-05-01T06:00:00
111.0,2015-05-01T07:00:00
212.0,2015-05-01T08:00:00
326.0,2015-05-01T09:00:00
381.0,2015-05-01T10:00:00
434.0,2015-05-01T11:00:00
442.0,2015-05-01T12:00:00
442.0,2015-05-01T13:00:00
437.0,2015-05-01T14:00:00
396.0,2015-05-01T15:00:00
308.0,2015-05-01T16:00:00
201.0,2015-05-01T17:00:00
132.0,2015-05-01T18:00:00
54.0,2015-05-01T19:00:00
3.0,2015-05-01T20:00:00
0.0,2015-05-01T21:00:00
0.0,2015-05-01T22:00:00
0.0,2015-05-01T23:00:00
0.0,2015-05-02T00:00:00
0.0,2015-05-01T01:00:00
0.0,2015-05-01T02:00:00
0.0,2015-05-01T03:00:00
0.0,2015-05-01T04:00:00
8.0,2015-05-01T05:00:00
67.0,2015-05-01T06:00:00
180.0,2015-05-01T07:00:00
311.0,2015-05-01T08:00:00
406.0,2015-05-01T09:00:00
515.0,2015-05-01T10:00:00
584.0,2015-05-01T11:00:00
580.0,2015-05-01T12:00:00
598.0,2015-05-01T13:00:00
557.0,2015-05-01T14:00:00
482.0,2015-05-01T15:00:00
398.0,2015-05-01T16:00:00
295.0,2015-05-01T17:00:00
175.0,2015-05-01T18:00:00
66.0,2015-05-01T19:00:00
5.0,2015-05-01T20:00:00
0.0,2015-05-01T21:00:00
0.0,2015-05-01T22:00:00
0.0,2015-05-01T23:00:00
0.0,2015-05-02T00:00:00
0.0,2015-05-01T01:00:00
0.0,2015-05-01T02:00:00
0.0,2015-05-01T03:00:00
0.0,2015-05-01T04:00:00
10.0,2015-05-01T05:00:00
66.0,2015-05-01T06:00:00
165.0,2015-05-01T07:00:00
263.0,2015-05-01T08:00:00
357.0,2015-05-01T09:00:00
433.0,2015-05-01T10:00:00
477.0,2015-05-01T11:00:00
508.0,2015-05-01T12:00:00
500.0,2015-05-01T13:00:00
393.0,2015-05-01T14:00:00
280.0,2015-05-01T15:00:00
188.0,2015-05-01T16:00:00
118.0,2015-05-01T17:00:00
54.0,2015-05-01T18:00:00
17.0,2015-05-01T19:00:00
1.0,2015-05-01T20:00:00
0.0,2015-05-01T21:00:00
0.0,2015-05-01T22:00:00
0.0,2015-05-01T23:00:00
0.0,2015-05-02T00:00:00
0.0,2015-05-01T01:00:00
0.0,2015-05-01T02:00:00
0.0,2015-05-01T03:00:00
0.0,2015-05-01T04:00:00
5.0,2015-05-01T05:00:00
55.0,2015-05-01T06:00:00
159.0,2015-05-01T07:00:00
273.0,2015-05-01T08:00:00
338.0,2015-05-01T09:00:00
461.0,2015-05-01T10:00:00
519.0,2015-05-01T11:00:00
561.0,2015-05-01T12:00:00
602.0,2015-05-01T13:00:00
571.0,2015-05-01T14:00:00
522.0,2015-05-01T15:00:00
435.0,2015-05-01T16:00:00
285.0,2015-05-01T17:00:00
154.0,2015-05-01T18:00:00
63.0,2015-05-01T19:00:00
5.0,2015-05-01T20:00:00
0.0,2015-05-01T21:00:00
0.0,2015-05-01T22:00:00
0.0,2015-05-01T23:00:00
0.0,2015-05-02T00:00:00
0.0,2015-05-01T01:00:00
0.0,2015-05-01T02:00:00
0.0,2015-05-01T03:00:00
0.0,2015-05-01T04:00:00
4.0,2015-05-01T05:00:00
40.0,2015-05-01T06:00:00
120.0,2015-05-01T07:00:00
203.0,2015-05-01T08:00:00
314.0,2015-05-01T09:00:00
343.0,2015-05-01T10:00:00
408.0,2015-05-01T11:00:00
396.0,2015-05-01T12:00:00
432.0,2015-05-01T13:00:00
377.0,2015-05-01T14:00:00
325.0,2015-05-01T15:00:00
254.0,2015-05-01T16:00:00
185.0,2015-05-01T17:00:00
105.0,2015-05-01T18:00:00
42.0,2015-05-01T19:00:00
4.0,2015-05-01T20:00:00
0.0,2015-05-01T21:00:00
0.0,2015-05-01T22:00:00
0.0,2015-05-01T23:00:00
0.0,2015-05-02T00:00:00
0.0,2015-05-01T01:00:00
0.0,2015-05-01T02:00:00
0.0,2015-05-01T03:00:00
0.0,2015-05-01T04:00:00
8.0,2015-05-01T05:00:00
65.0,2015-05-01T06:00:00
152.0,2015-05-01T07:00:00
249.0,2015-05-01T08:00:00
344.0,2015-05-01T09:00:00
450.0,2015-05-01T10:00:00
498.0,2015-05-01T11:00:00
540.0,2015-05-01T12:00:00
527.0,2015-05-01T13:00:00
519.0,2015-05-01T14:00:00
497.0,2015-05-01T15:00:00
391.0,2015-05-01T16:00:00
303.0,2015-05-01T17:00:00
184.0,2015-05-01T18:00:00
75.0,2015-05-01T19:00:00
7.0,2015-05-01T20:00:00
0.0,2015-05-01T21:00:00
0.0,2015-05-01T22:00:00
0.0,2015-05-01T23:00:00
0.0,2015-05-02T00:00:00
0.0,2015-05-01T01:00:00
0.0,2015-05-01T02:00:00
0.0,2015-05-01T03:00:00
0.0,2015-05-01T04:00:00
12.0,2015-05-01T05:00:00
80.0,2015-05-01T06:00:00
208.0,2015-05-01T07:00:00
356.0,2015-05-01T08:00:00
442.0,2015-05-01T09:00:00
484.0,2015-05-01T10:00:00
498.0,2015-05-01T11:00:00
573.0,2015-05-01T12:00:00
636.0,2015-05-01T13:00:00
633.0,2015-05-01T14:00:00
580.0,2015-05-01T15:00:00
479.0,2015-05-01T16:00:00
336.0,2015-05-01T17:00:00
203.0,2015-05-01T18:00:00
78.0,2015-05-01T19:00:00
8.0,2015-05-01T20:00:00
0.0,2015-05-01T21:00:00
0.0,2015-05-01T22:00:00
0.0,2015-05-01T23:00:00
0.0,2015-05-02T00:00:00
0.0,2015-05-01T01:00:00
0.0,2015-05-01T02:00:00
0.0,2015-05-01T03:00:00
0.0,2015-05-01T04:00:00
15.0,2015-05-01T05:00:00
82.0,2015-05-01T06:00:00
206.0,2015-05-01T07:00:00
378.0,2015-05-01T08:00:00
496.0,2015-05-01T09:00:00
614.0,2015-05-01T10:00:00
688.0,2015-05-01T11:00:00
697.0,2015-05-01T12:00:00
668.0,2015-05-01T13:00:00
643.0,2015-05-01T14:00:00
546.0,2015-05-01T15:00:00
441.0,2015-05-01T16:00:00
289.0,2015-05-01T17:00:00
172.0,2015-05-01T18:00:00
63.0,2015-05-01T19:00:00
6.0,2015-05-01T20:00:00
0.0,2015-05-01T21:00:00
0.0,2015-05-01T22:00:00
0.0,2015-05-01T23:00:00
0.0,2015-05-02T00:00:00
0.0,2015-05-01T01:00:00
0.0,2015-05-01T02:00:00
0.0,2015-05-01T03:00:00
0.0,2015-05-01T04:00:00
5.0,2015-05-01T05:00:00
44.0,2015-05-01T06:00:00
109.0,2015-05-01T07:00:00
202.0,2015-05-01T08:00:00
288.0,2015-05-01T09:00:00
344.0,2015-05-01T10:00:00
370.0,2015-05-01T11:00:00
366.0,2015-05-01T12:00:00
373.0,2015-05-01T13:00:00
384.0,2015-05-01T14:00:00
357.0,2015-05-01T15:00:00
273.0,2015-05-01T16:00:00
203.0,2015-05-01T17:00:00
140.0,2015-05-01T18:00:00
70.0,2015-05-01T19:00:00
8.0,2015-05-01T20:00:00
0.0,2015-05-01T21:00:00
0.0,2015-05-01T22:00:00
0.0,2015-05-01T23:00:00
0.0,2015-05-02T00:00:00
0.0,2015-05-01T01:00:00
0.0,2015-05-01T02:00:00
0.0,2015-05-01T03:00:00
0.0,2015-05-01T04:00:00
10.0,2015-05-01T05:00:00
62.0,2015-05-01T06:00:00
149.0,2015-05-01T07:00:00
232.0,2015-05-01T08:00:00
343.0,2015-05-01T09:00:00
481.0,2015-05-01T10:00:00
596.0,2015-05-01T11:00:00
663.0,2015-05-01T12:00:00
682.0,2015-05-01T13:00:00
706.0,2015-05-01T14:00:00
643.0,2015-05-01T15:00:00
554.0,2015-05-01T16:00:00
396.0,2015-05-01T17:00:00
247.0,2015-05-01T18:00:00
98.0,2015-05-01T19:00:00
10.0,2015-05-01T20:00:00
0.0,2015-05-01T21:00:00
0.0,2015-05-01T22:00:00
0.0,2015-05-01T23:00:00
0.0,2015-05-02T00:00:00
0.0,2015-05-01T01:00:00
0.0,2015-05-01T02:00:00
0.0,2015-05-01T03:00:00
1.0,2015-05-01T04:00:00
23.0,2015-05-01T05:00:00
112.0,2015-05-01T06:00:00
244.0,2015-05-01T07:00:00
391.0,2015-05-01T08:00:00
541.0,2015-05-01T09:00:00
636.0,2015-05-01T10:00:00
704.0,2015-05-01T11:00:00
744.0,2015-05-01T12:00:00
740.0,2015-05-01T13:00:00
703.0,2015-05-01T14:00:00
622.0,2015-05-01T15:00:00
511.0,2015-05-01T16:00:00
352.0,2015-05-01T17:00:00
211.0,2015-05-01T18:00:00
79.0,2015-05-01T19:00:00
11.0,2015-05-01T20:00:00
0.0,2015-05-01T21:00:00
0.0,2015-05-01T22:00:00
0.0,2015-05-01T23:00:00
0.0,2015-05-02T00:00:00
0.0,2015-05-01T01:00:00
0.0,2015-05-01T02:00:00
0.0,2015-05-01T03:00:00
1.0,2015-05-01T04:00:00
18.0,2015-05-01T05:00:00
100.0,2015-05-01T06:00:00
213.0,2015-05-01T07:00:00
335.0,2015-05-01T08:00:00
432.0,2015-05-01T09:00:00
523.0,2015-05-01T10:00:00
592.0,2015-05-01T11:00:00
651.0,2015-05-01T12:00:00
634.0,2015-05-01T13:00:00
573.0,2015-05-01T14:00:00
486.0,2015-05-01T15:00:00
388.0,2015-05-01T16:00:00
279.0,2015-05-01T17:00:00
155.0,2015-05-01T18:00:00
68.0,2015-05-01T19:00:00
10.0,2015-05-01T20:00:00
0.0,2015-05-01T21:00:00
0.0,2015-05-01T22:00:00
0.0,2015-05-01T23:00:00
0.0,2015-05-02T00:00:00
0.0,2015-05-01T01:00:00
0.0,2015-05-01T02:00:00
0.0,2015-05-01T03:00:00
1.0,2015-05-01T04:00:00
22.0,2015-05-01T05:00:00
102.0,2015-05-01T06:00:00
244.0,2015-05-01T07:00:00
389.0,2015-05-01T08:00:00
528.0,2015-05-01T09:00:00
631.0,2015-05-01T10:00:00
719.0,2015-05-01T11:00:00
772.0,2015-05-01T12:00:00
718.0,2015-05-01T13:00:00
596.0,2015-05-01T14:00:00
517.0,2015-05-01T15:00:00
405.0,2015-05-01T16:00:00
299.0,2015-05-01T17:00:00
181.0,2015-05-01T18:00:00
72.0,2015-05-01T19:00:00
11.0,2015-05-01T20:00:00
0.0,2015-05-01T21:00:00
0.0,2015-05-01T22:00:00
0.0,2015-05-01T23:00:00
0.0,2015-05-02T00:00:00
0.0,2015-05-01T01:00:00
0.0,2015-05-01T02:00:00
0.0,2015-05-01T03:00:00
1.0,2015-05-01T04:00:00
13.0,2015-05-01T05:00:00
58.0,2015-05-01T06:00:00
144.0,2015-05-01T07:00:00
232.0,2015-05-01T08:00:00
324.0,2015-05-01T09:00:00
397.0,2015-05-01T10:00:00
451.0,2015-05-01T11:00:00
480.0,2015-05-01T12:00:00
486.0,2015-05-01T13:00:00
494.0,2015-05-01T14:00:00
424.0,2015-05-01T15:00:00
359.0,2015-05-01T16:00:00
263.0,2015-05-01T17:00:00
154.0,2015-05-01T18:00:00
69.0,2015-05-01T19:00:00
11.0,2015-05-01T20:00:00
0.0,2015-05-01T21:00:00
0.0,2015-05-01T22:00:00
0.0,2015-05-01T23:00:00
0.0,2015-05-02T00:00:00
0.0,2015-05-01T01:00:00
0.0,2015-05-01T02:00:00
0.0,2015-05-01T03:00:00
1.0,2015-05-01T04:00:00
22.0,2015-05-01T05:00:00
80.0,2015-05-01T06:00:00
161.0,2015-05-01T07:00:00
261.0,2015-05-01T08:00:00
350.0,2015-05-01T09:00:00
425.0,2015-05-01T10:00:00
505.0,2015-05-01T11:00:00
580.0,2015-05-01T12:00:00
657.0,2015-05-01T13:00:00
649.0,2015-05-01T14:00:00
579.0,2015-05-01T15:00:00
482.0,2015-05-01T16:00:00
345.0,2015-05-01T17:00:00
217.0,2015-05-01T18:00:00
98.0,2015-05-01T19:00:00
17.0,2015-05-01T20:00:00
0.0,2015-05-01T21:00:00
0.0,2015-05-01T22:00:00
0.0,2015-05-01T23:00:00
0.0,2015-05-02T00:00:00
0.0,2015-05-01T01:00:00
0.0,2015-05-01T02:00:00
0.0,2015-05-01T03:00:00
1.0,2015-05-01T04:00:00
27.0,2015-05-01T05:00:00
112.0,2015-05-01T06:00:00
232.0,2015-05-01T07:00:00
330.0,2015-05-01T08:00:00
424.0,2015-05-01T09:00:00
479.0,2015-05-01T10:00:00
522.0,2015-05-01T11:00:00
538.0,2015-05-01T12:00:00
544.0,2015-05-01T13:00:00
451.0,2015-05-01T14:00:00
371.0,2015-05-01T15:00:00
268.0,2015-05-01T16:00:00
172.0,2015-05-01T17:00:00
109.0,2015-05-01T18:00:00
46.0,2015-05-01T19:00:00
9.0,2015-05-01T20:00:00
0.0,2015-05-01T21:00:00
0.0,2015-05-01T22:00:00
0.0,2015-05-01T23:00:00
0.0,2015-05-02T00:00:00
0.0,2015-05-01T01:00:00
0.0,2015-05-01T02:00:00
0.0,2015-05-01T03:00:00
1.0,2015-05-01T04:00:00
21.0,2015-05-01T05:00:00
96.0,2015-05-01T06:00:00
214.0,2015-05-01T07:00:00
339.0,2015-05-01T08:00:00
455.0,2015-05-01T09:00:00
532.0,2015-05-01T10:00:00
621.0,2015-05-01T11:00:00
608.0,2015-05-01T12:00:00
619.0,2015-05-01T13:00:00
600.0,2015-05-01T14:00:00
520.0,2015-05-01T15:00:00
472.0,2015-05-01T16:00:00
330.0,2015-05-01T17:00:00
211.0,2015-05-01T18:00:00
98.0,2015-05-01T19:00:00
16.0,2015-05-01T20:00:00
0.0,2015-05-01T21:00:00
0.0,2015-05-01T22:00:00
0.0,2015-05-01T23:00:00
0.0,2015-05-02T00:00:00
0.0,2015-05-01T01:00:00
0.0,2015-05-01T02:00:00
0.0,2015-05-01T03:00:00
1.0,2015-05-01T04:00:00
22.0,2015-05-01T05:00:00
107.0,2015-05-01T06:00:00
238.0,2015-05-01T07:00:00
362.0,2015-05-01T08:00:00
489.0,2015-05-01T09:00:00
565.0,2015-05-01T10:00:00
644.0,2015-05-01T11:00:00
691.0,2015-05-01T12:00:00
663.0,2015-05-01T13:00:00
609.0,2015-05-01T14:00:00
530.0,2015-05-01T15:00:00
429.0,2015-05-01T16:00:00
309.0,2015-05-01T17:00:00
169.0,2015-05-01T18:00:00
70.0,2015-05-01T19:00:00
12.0,2015-05-01T20:00:00
0.0,2015-05-01T21:00:00
0.0,2015-05-01T22:00:00
0.0,2015-05-01T23:00:00
0.0,2015-05-02T00:00:00
0.0,2015-05-01T01:00:00
0.0,2015-05-01T02:00:00
0.0,2015-05-01T03:00:00
1.0,2015-05-01T04:00:00
22.0,2015-05-01T05:00:00
80.0,2015-05-01T06:00:00
159.0,2015-05-01T07:00:00
256.0,2015-05-01T08:00:00
369.0,2015-05-01T09:00:00
420.0,2015-05-01T10:00:00
436.0,2015-05-01T11:00:00
514.0,2015-05-01T12:00:00
479.0,2015-05-01T13:00:00
466.0,2015-05-01T14:00:00
424.0,2015-05-01T15:00:00
356.0,2015-05-01T16:00:00
255.0,2015-05-01T17:00:00
168.0,2015-05-01T18:00:00
75.0,2015-05-01T19:00:00
17.0,2015-05-01T20:00:00
0.0,2015-05-01T21:00:00
0.0,2015-05-01T22:00:00
0.0,2015-05-01T23:00:00
0.0,2015-05-02T00:00:00
0.0,2015-05-01T01:00:00
0.0,2015-05-01T02:00:00
0.0,2015-05-01T03:00:00
0.0,2015-05-01T04:00:00
17.0,2015-05-01T05:00:00
67.0,2015-05-01T06:00:00
139.0,2015-05-01T07:00:00
220.0,2015-05-01T08:00:00
298.0,2015-05-01T09:00:00
343.0,2015-05-01T10:00:00
373.0,2015-05-01T11:00:00
385.0,2015-05-01T12:00:00
446.0,2015-05-01T13:00:00
402.0,2015-05-01T14:00:00
376.0,2015-05-01T15:00:00
299.0,2015-05-01T16:00:00
218.0,2015-05-01T17:00:00
149.0,2015-05-01T18:00:00
78.0,2015-05-01T19:00:00
19.0,2015-05-01T20:00:00
0.0,2015-05-01T21:00:00
0.0,2015-05-01T22:00:00
0.0,2015-05-01T23:00:00
0.0,2015-05-02T00:00:00
0.0,2015-05-01T01:00:00
0.0,2015-05-01T02:00:00
0.0,2015-05-01T03:00:00
1.0,2015-05-01T04:00:00
24.0,2015-05-01T05:00:00
105.0,2015-05-01T06:00:00
211.0,2015-05-01T07:00:00
318.0,2015-05-01T08:00:00
425.0,2015-05-01T09:00:00
494.0,2015-05-01T10:00:00
505.0,2015-05-01T11:00:00
502.0,2015-05-01T12:00:00
502.0,2015-05-01T13:00:00
466.0,2015-05-01T14:00:00
485.0,2015-05-01T15:00:00
415.0,2015-05-01T16:00:00
312.0,2015-05-01T17:00:00
210.0,2015-05-01T18:00:00
101.0,2015-05-01T19:00:00
19.0,2015-05-01T20:00:00
0.0,2015-05-01T21:00:00
0.0,2015-05-01T22:00:00
0.0,2015-05-01T23:00:00
0.0,2015-05-02T00:00:00
0.0,2015-05-01T01:00:00
0.0,2015-05-01T02:00:00
0.0,2015-05-01T03:00:00
1.0,2015-05-01T04:00:00
27.0,2015-05-01T05:00:00
117.0,2015-05-01T06:00:00
256.0,2015-05-01T07:00:00
412.0,2015-05-01T08:00:00
554.0,2015-05-01T09:00:00
669.0,2015-05-01T10:00:00
688.0,2015-05-01T11:00:00
714.0,2015-05-01T12:00:00
671.0,2015-05-01T13:00:00
588.0,2015-05-01T14:00:00
520.0,2015-05-01T15:00:00
444.0,2015-05-01T16:00:00
320.0,2015-05-01T17:00:00
198.0,2015-05-01T18:00:00
103.0,2015-05-01T19:00:00
19.0,2015-05-01T20:00:00
0.0,2015-05-01T21:00:00
0.0,2015-05-01T22:00:00
0.0,2015-05-01T23:00:00
0.0,2015-05-02T00:00:00
0.0,2015-05-01T01:00:00
0.0,2015-05-01T02:00:00
0.0,2015-05-01T03:00:00
1.0,2015-05-01T04:00:00
16.0,2015-05-01T05:00:00
64.0,2015-05-01T06:00:00
134.0,2015-05-01T07:00:00
232.0,2015-05-01T08:00:00
359.0,2015-05-01T09:00:00
481.0,2015-05-01T10:00:00
520.0,2015-05-01T11:00:00
543.0,2015-05-01T12:00:00
536.0,2015-05-01T13:00:00
494.0,2015-05-01T14:00:00
432.0,2015-05-01T15:00:00
326.0,2015-05-01T16:00:00
216.0,2015-05-01T17:00:00
139.0,2015-05-01T18:00:00
70.0,2015-05-01T19:00:00
15.0,2015-05-01T20:00:00
0.0,2015-05-01T21:00:00
0.0,2015-05-01T22:00:00
0.0,2015-05-01T23:00:00
0.0,2015-05-02T00:00:00
0.0,2015-05-01T01:00:00
0.0,2015-05-01T02:00:00
0.0,2015-05-01T03:00:00
0.0,2015-05-01T04:00:00
21.0,2015-05-01T05:00:00
86.0,2015-05-01T06:00:00
179.0,2015-05-01T07:00:00
274.0,2015-05-01T08:00:00
376.0,2015-05-01T09:00:00
487.0,2015-05-01T10:00:00
606.0,2015-05-01T11:00:00
632.0,2015-05-01T12:00:00
653.0,2015-05-01T13:00:00
604.0,2015-05-01T14:00:00
507.0,2015-05-01T15:00:00
437.0,2015-05-01T16:00:00
334.0,2015-05-01T17:00:00
224.0,2015-05-01T18:00:00
102.0,2015-05-01T19:00:00
21.0,2015-05-01T20:00:00
0.0,2015-05-01T21:00:00
0.0,2015-05-01T22:00:00
0.0,2015-05-01T23:00:00
0.0,2015-05-02T00:00:00
0.0,2015-05-01T01:00:00
0.0,2015-05-01T02:00:00
0.0,2015-05-01T03:00:00
1.0,2015-05-01T04:00:00
21.0,2015-05-01T05:00:00
74.0,2015-05-01T06:00:00
140.0,2015-05-01T07:00:00
233.0,2015-05-01T08:00:00
325.0,2015-05-01T09:00:00
447.0,2015-05-01T10:00:00
472.0,2015-05-01T11:00:00
445.0,2015-05-01T12:00:00
388.0,2015-05-01T13:00:00
405.0,2015-05-01T14:00:00
345.0,2015-05-01T15:00:00
318.0,2015-05-01T16:00:00
218.0,2015-05-01T17:00:00
139.0,2015-05-01T18:00:00
69.0,2015-05-01T19:00:00
16.0,2015-05-01T20:00:00
0.0,2015-05-01T21:00:00
0.0,2015-05-01T22:00:00
0.0,2015-05-01T23:00:00
0.0,2015-05-02T00:00:00
0.0,2015-05-01T01:00:00
0.0,2015-05-01T02:00:00
0.0,2015-05-01T03:00:00
1.0,2015-05-01T04:00:00
19.0,2015-05-01T05:00:00
71.0,2015-05-01T06:00:00
162.0,2015-05-01T07:00:00
275.0,2015-05-01T08:00:00
372.0,2015-05-01T09:00:00
432.0,2015-05-01T10:00:00
431.0,2015-05-01T11:00:00
484.0,2015-05-01T12:00:00
422.0,2015-05-01T13:00:00
410.0,2015-05-01T14:00:00
388.0,2015-05-01T15:00:00
298.0,2015-05-01T16:00:00
232.0,2015-05-01T17:00:00
135.0,2015-05-01T18:00:00
69.0,2015-05-01T19:00:00
19.0,2015-05-01T20:00:00
0.0,2015-05-01T21:00:00
0.0,2015-05-01T22:00:00
0.0,2015-05-01T23:00:00
0.0,2015-05-02T00:00:00
0.0,2015-05-01T01:00:00
0.0,2015-05-01T02:00:00
0.0,2015-05-01T03:00:00
2.0,2015-05-01T04:00:00
24.0,2015-05-01T05:00:00
81.0,2015-05-01T06:00:00
150.0,2015-05-01T07:00:00
242.0,2015-05-01T08:00:00
322.0,2015-05-01T09:00:00
368.0,2015-05-01T10:00:00
386.0,2015-05-01T11:00:00
379.0,2015-05-01T12:00:00
435.0,2015-05-01T13:00:00
463.0,2015-05-01T14:00:00
385.0,2015-05-01T15:00:00
355.0,2015-05-01T16:00:00
272.0,2015-05-01T17:00:00
179.0,2015-05-01T18:00:00
90.0,2015-05-01T19:00:00
21.0,2015-05-01T20:00:00
0.0,2015-05-01T21:00:00
0.0,2015-05-01T22:00:00
0.0,2015-05-01T23:00:00
0.0,2015-05-02T00:00:00
0.0,2015-05-01T01:00:00
0.0,2015-05-01T02:00:00
0.0,2015-05-01T03:00:00
1.0,2015-05-01T04:00:00
25.0,2015-05-01T05:00:00
99.0,2015-05-01T06:00:00
209.0,2015-05-01T07:00:00
350.0,2015-05-01T08:00:00
448.0,2015-05-01T09:00:00
528.0,2015-05-01T10:00:00
622.0,2015-05-01T11:00:00
699.0,2015-05-01T12:00:00
691.0,2015-05-01T13:00:00
650.0,2015-05-01T14:00:00
572.0,2015-05-01T15:00:00
461.0,2015-05-01T16:00:00
297.0,2015-05-01T17:00:00
180.0,2015-05-01T18:00:00
90.0,2015-05-01T19:00:00
21.0,2015-05-01T20:00:00
0.0,2015-05-01T21:00:00
0.0,2015-05-01T22:00:00
0.0,2015-05-01T23:00:00
0.0,2015-05-02T00:00:00
0.0,2015-05-01T01:00:00
0.0,2015-05-01T02:00:00
0.0,2015-05-01T03:00:00
2.0,2015-05-01T04:00:00
34.0,2015-05-01T05:00:00
135.0,2015-05-01T06:00:00
295.0,2015-05-01T07:00:00
429.0,2015-05-01T08:00:00
483.0,2015-05-01T09:00:00
533.0,2015-05-01T10:00:00
572.0,2015-05-01T11:00:00
511.0,2015-05-01T12:00:00
531.0,2015-05-01T13:00:00
480.0,2015-05-01T14:00:00
418.0,2015-05-01T15:00:00
324.0,2015-05-01T16:00:00
267.0,2015-05-01T17:00:00
178.0,2015-05-01T18:00:00
81.0,2015-05-01T19:00:00
16.0,2015-05-01T20:00:00
